99.161677 2.438926
99.341317 2.440933
99.520958 2.442948
99.700599 2.444970
99.880240 2.446999
100.059880 2.449036
100.239521 2.451079
100.419162 2.453129
100.598802 2.455186
100.778443 2.457251
100.958084 2.459323
101.137725 2.461403
101.317365 2.463490
101.497006 2.465583
101.676647 2.467685
101.856287 2.469793
102.035928 2.471910
102.215569 2.474034
102.395210 2.476166
102.574850 2.478305
102.754491 2.480451
102.934132 2.482605
103.113772 2.484767
103.293413 2.486937
103.473054 2.489115
103.652695 2.491300
103.832335 2.493492
104.011976 2.495693
104.191617 2.497901
104.371257 2.500118
104.550898 2.502342
104.730539 2.504574
104.910180 2.506814
105.089820 2.509062
105.269461 2.511319
105.449102 2.513583
105.628743 2.515856
105.808383 2.518137
105.988024 2.520426
106.167665 2.522723
106.347305 2.525029
106.526946 2.527343
106.706587 2.529666
106.886228 2.531996
107.065868 2.534335
107.245509 2.536682
107.425150 2.539038
107.604790 2.541403
107.784431 2.543777
107.964072 2.546158
108.143713 2.548549
108.323353 2.550948
108.502994 2.553356
108.682635 2.555774
108.862275 2.558199
109.041916 2.560634
109.221557 2.563077
109.401198 2.565530
109.580838 2.567992
109.760479 2.570463
109.940120 2.572942
110.119760 2.575431
110.299401 2.577929
110.479042 2.580436
110.658683 2.582953
110.838323 2.585479
111.017964 2.588014
111.197605 2.590558
111.377246 2.593113
111.556886 2.595677
111.736527 2.598250
111.916168 2.600833
112.095808 2.603425
112.275449 2.606028
112.455090 2.608640
112.634731 2.611262
112.814371 2.613893
112.994012 2.616534
113.173653 2.619186
113.353293 2.621848
113.532934 2.624519
113.712575 2.627200
113.892216 2.629892
114.071856 2.632594
114.251497 2.635307
114.431138 2.638030
114.610778 2.640762
114.790419 2.643506
114.970060 2.646260
115.149701 2.649025
115.329341 2.651799
115.508982 2.654585
115.688623 2.657381
115.868263 2.660188
116.047904 2.663006
116.227545 2.665834
116.407186 2.668674
116.586826 2.671524
116.766467 2.674387
116.946108 2.677260
117.125749 2.680144
117.305389 2.683039
117.485030 2.685945
117.664671 2.688864
117.844311 2.691793
118.023952 2.694733
118.203593 2.697685
118.383234 2.700649
118.562874 2.703625
118.742515 2.706612
118.922156 2.709611
119.101796 2.712622
119.281437 2.715645
119.461078 2.718680
119.640719 2.721727
119.820359 2.724786
120.000000 2.727858
120.179641 2.730941
120.359281 2.734037
120.538922 2.737145
120.718563 2.740266
120.898204 2.743399
121.077844 2.746545
121.257485 2.749703
121.437126 2.752875
121.616766 2.756060
121.796407 2.759257
121.976048 2.762467
122.155689 2.765691
122.335329 2.768928
122.514970 2.772178
122.694611 2.775440
122.874251 2.778717
123.053892 2.782007
123.233533 2.785310
123.413174 2.788627
123.592814 2.791958
123.772455 2.795303
123.952096 2.798662
124.131737 2.802034
124.311377 2.805421
124.491018 2.808822
124.670659 2.812237
124.850299 2.815666
125.029940 2.819110
125.209581 2.822569
125.389222 2.826041
125.568862 2.829528
125.748503 2.833031
125.928144 2.836549
126.107784 2.840081
126.287425 2.843628
126.467066 2.847191
126.646707 2.850769
126.826347 2.854362
127.005988 2.857970
127.185629 2.861595
127.365269 2.865235
127.544910 2.868890
127.724551 2.872561
127.904192 2.876250
128.083832 2.879953
128.263473 2.883673
128.443114 2.887409
128.622754 2.891162
128.802395 2.894931
128.982036 2.898716
129.161677 2.902519
129.341317 2.906338
129.520958 2.910174
129.700599 2.914027
129.880240 2.917898
130.059880 2.921786
130.239521 2.925691
130.419162 2.929615
130.598802 2.933555
130.778443 2.937513
130.958084 2.941490
131.137725 2.945484
131.317365 2.949497
131.497006 2.953528
131.676647 2.957578
131.856287 2.961646
132.035928 2.965733
132.215569 2.969839
132.395210 2.973963
132.574850 2.978107
132.754491 2.982270
132.934132 2.986452
133.113772 2.990654
133.293413 2.994876
133.473054 2.999118
133.652695 3.003379
133.832335 3.007662
134.011976 3.011964
134.191617 3.016286
134.371257 3.020630
134.550898 3.024993
134.730539 3.029378
134.910180 3.033784
135.089820 3.038212
135.269461 3.042660
135.449102 3.047131
135.628743 3.051623
135.808383 3.056137
135.988024 3.060673
136.167665 3.065231
136.347305 3.069812
136.526946 3.074416
136.706587 3.079042
136.886228 3.083691
137.065868 3.088364
137.245509 3.093060
137.425150 3.097779
137.604790 3.102522
137.784431 3.107289
137.964072 3.112080
138.143713 3.116896
138.323353 3.121736
138.502994 3.126602
138.682635 3.131492
138.862275 3.136406
139.041916 3.141347
139.221557 3.146313
139.401198 3.151304
139.580838 3.156323
139.760479 3.161367
139.940120 3.166438
140.119760 3.171536
140.299401 3.176660
140.479042 3.181812
140.658683 3.186991
140.838323 3.192197
141.017964 3.197433
141.197605 3.202695
141.377246 3.207987
141.556886 3.213307
141.736527 3.218656
141.916168 3.224034
142.095808 3.229442
142.275449 3.234880
142.455090 3.240347
142.634731 3.245845
142.814371 3.251375
142.994012 3.256933
143.173653 3.262524
143.353293 3.268146
143.532934 3.273800
143.712575 3.279486
143.892216 3.285205
144.071856 3.290957
144.251497 3.296740
144.431138 3.302558
